row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
 ENSMUSG00000024875,113.27225542524343,-0.7823408904158186,0.9660177619395602,-0.8098618071421821,0.4180196048466111,0.5668112500976129
 ENSMUSG00000061286,83.48762987423234,-0.6298397042801687,0.778005344089277,-0.8095570410476433,0.4181948066636235,0.5669486640674628
 ENSMUSG00000035949,72.24342789171078,-0.6030463627390412,0.7458051367797635,-0.8085843513265062,0.4187542689281544,0.56760688121005
 ENSMUSG00000003458,27.25756973354277,-0.6885226324785159,0.8521407534551525,-0.8079916723695956,0.41909537611254427,0.5676603352955859
 ENSMUSG00000006418,346.2304153570757,0.46477568284370996,0.5755350732059596,0.8075540561841422,0.4193473441847134,0.5676603352955859
 ENSMUSG00000021431,121.18182216520952,-0.489396371462678,0.6059430577248658,-0.8076606625385138,0.4192859547993625,0.5676603352955859
 ENSMUSG00000022498,11.13953207459538,0.8994853592939263,1.112915922502187,0.8082240006698788,0.41896164368856326,0.5676603352955859
 ENSMUSG00000032300,9.132311374482953,-1.0001816701564923,1.238633319908472,-0.8074881032833834,0.4193853258808321,0.5676603352955859
 ENSMUSG00000039230,5.064958031151051,1.4561737887388628,1.8022198207873141,0.8079889988684742,0.41909691517486913,0.5676603352955859
 ENSMUSG00000051316,123.93045962989879,-0.4871655881906153,0.6032437858929246,-0.8075766374775171,0.41933434028111233,0.5676603352955859
 ENSMUSG00000056055,4.352439594774643,0.9284740036147248,1.1495460765347847,0.8076875060228432,0.4192704977826506,0.5676603352955859
 ENSMUSG00000026341,1487.4841858152258,0.2414064214681822,0.2991433254905634,0.8069925045872283,0.4196708015228558,0.5679465924699296
